sequenceID	locus_name	locus_numeric_id	stem.duplicate_id	host_species	host_class	host_superorder	host_order	host_family	host_genus	organism	target_datatype	target_version	target_name	scaffold	orientation	extract_start	extract_end	subject_start	subject_end	query_start	query_end	align_len	bitscore	identity	evalue_num	evalue_exp	gap_openings	mismatches	sequence_length
circo.51.470-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.470	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01034484.1	-	2495	3191	52	256	101	697	214	102	44.86	1.16	25	10	0	697
circo.51.471-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.471	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01007833.1	+	48141	48341	2	68	1	201	67	79	62.687	2.31	19	0	0	201
circo.51.472-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.472	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01002985.1	+	171896	172582	84	279	136	678	196	201	63.776	5.36	64	5	0	687
circo.51.473-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.473	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01003052.1	-	30714	31506	52	242	152	718	197	220	70.051	3.87	72	7	0	793
circo.51.474-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.474	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01010742.1	+	51069	51813	2	75	1	222	74	100	68.919	3.47	57	0	0	745
circo.51.475-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.475	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01008485.1	+	19785	20383	43	206	120	599	171	139	57.895	3.43	40	6	0	599
circo.51.476-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.476	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01032341.1	+	2639	3391	52	228	152	670	198	160	55.556	1.42	47	7	0	753
circo.51.477-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.477	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01001802.1	-	204580	205153	169	249	332	574	81	119	75.309	1.04	48	0	0	574
circo.51.478-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.478	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01026165.1	+	3359	3649	2	99	1	291	99	88.2	52.525	2.88	22	3	0	291
circo.51.479-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.479	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01019891.1	-	22668	23422	39	256	111	755	222	120	49.099	1.87	32	8	0	755
circo.51.480-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.480	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01000740.1	-	73890	74546	121	233	319	654	122	110	54.918	3.46	46	2	0	657
circo.51.481-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.481	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01002504.1	+	92583	93353	139	271	403	771	133	155	66.917	1.41	78	3	0	771
circo.51.482-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.482	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01000827.1	+	1844537	1845262	10	248	13	717	254	249	60.236	1.16	82	6	0	726
circo.51.483-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.483	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01001698.1	-	281505	282237	160	256	449	733	97	102	65.979	1.1	53	1	0	733
circo.51.484-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.484	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01003161.1	+	73992	74642	160	207	365	505	48	75.5	79.167	6.81	36	1	0	651
circo.51.485-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.485	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01002048.1	-	36969	37722	139	260	383	748	123	147	75.61	1.28	42	2	0	754
circo.51.486-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.486	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01003253.1	-	27888	28772	2	317	1	885	321	217	52.025	5.24	69	10	0	885
circo.51.487-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.487	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01000710.1	+	1568498	1569257	82	260	221	745	191	188	62.304	2.69	67	6	0	760
circo.51.488-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.488	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01002504.1	-	164006	164753	169	271	461	748	103	140	74.757	1.15	66	3	0	748
circo.51.489-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.489	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01001311.1	+	1860855	1861694	139	286	403	840	151	172	66.887	2.51	77	5	0	840
circo.51.490-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.490	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01013620.1	+	45787	46558	10	139	1	372	130	138	66.923	4.68	57	5	0	772
circo.51.491-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.491	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01118418.1	-	15	302	55	133	1	228	79	117	84.81	2.95	33	3	0	288
circo.51.492-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.492	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01204001.1	+	1	237	181	244	46	237	64	93.2	73.438	1.74	24	0	0	237
circo.51.493-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.493	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01184865.1	+	5	211	82	133	1	147	52	68.2	78.846	2.01	15	3	0	207
circo.51.494-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.494	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01103595.1	-	1	475	160	236	239	469	77	115	77.922	5.62	41	0	0	475
circo.51.495-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.495	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01278484.1	-	6	203	193	258	1	198	66	79.7	77.273	9.05	20	0	0	198
circo.51.496-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.496	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01177319.1	+	1	222	77	133	1	162	57	68.6	78.947	1.79	15	3	0	222
circo.51.497-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.497	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01118294.1	-	46	393	160	278	7	348	119	143	72.269	3.73	43	1	0	348
circo.51.498-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.498	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01132129.1	-	4	222	160	230	7	219	71	110	80.282	3.94	31	0	0	219
circo.51.499-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.499	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01170341.1	-	2	232	160	219	46	225	60	97.8	83.333	2.88	26	0	0	231
circo.51.500-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.500	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01079079.1	+	542	977	52	133	155	391	82	121	82.927	1.19	43	3	0	436
circo.51.501-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.501	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01063813.1	-	1	265	2	55	1	165	56	74.7	67.857	3.56	30	2	0	265
circo.51.502-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.502	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01054645.1	+	1121	1669	52	236	1	543	204	200	61.765	2.72	64	7	0	549
circo.51.503-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.503	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01012985.1	-	836	1684	160	222	469	657	63	97.1	76.19	2.12	79	0	0	849
circo.51.504-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.504	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01133706.1	-	15	302	55	133	1	228	79	117	86.076	2.08	33	3	0	288
circo.51.505-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.505	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01026996.1	+	8983	9312	184	290	13	330	107	169	81.308	1.89	53	1	0	330
circo.51.506-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.506	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01152483.1	-	67	318	183	261	1	237	79	94.4	74.684	7.25	25	0	0	252
circo.51.507-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.507	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01079525.1	-	9	796	160	261	468	773	102	130	74.51	4.07	75	0	0	788
circo.51.508-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.508	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01069610.1	-	12	800	132	261	385	774	131	135	66.412	3.16	78	2	0	789
circo.51.509-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.509	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01186813.1	-	41	253	59	132	1	213	74	105	81.081	2.5	29	3	0	213
circo.51.510-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.510	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01076061.1	+	347	1107	52	133	155	391	82	118	82.927	6.18	66	3	0	761
circo.51.511-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.511	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01110810.1	-	15	399	32	132	92	385	101	111	69.307	9.28	31	3	0	385
circo.51.512-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.512	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01000678.1	-	89855	90544	52	290	1	690	249	257	65.863	1.07	85	10	0	690
circo.51.513-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.513	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01199187.1	-	1	237	180	258	1	237	79	96.3	75.949	1.1	25	0	0	237
circo.51.514-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.514	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01241050.1	-	1	213	166	236	1	213	71	106	78.873	8.88	30	0	0	213
circo.51.515-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.515	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01134261.1	-	185	376	202	261	1	180	60	70.1	75	3.95	16	0	0	192
circo.51.516-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.516	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01137541.1	-	1	363	59	133	1	216	75	102	80	5.22	29	3	0	363
circo.51.517-Mirounga_angustirostris	circo.51-Carnivore-con_translated	51	circo.51.517	Mirounga_angustirostris	Mammalia	Laurasiatheria	Carnivora	Phocidae	Mirounga	Mirounga_angustirostris	low_coverage	MirAng_v1_BIUU	GCA_004023865.1_MirAng_v1_BIUU_genomic.fna	PITE01140989.1	-	2	284	53	95	158	283	43	77	93.023	6.34	31	1	0	283
circo.51.518-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.518	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01008481.1	-	555628	556152	62	236	1	522	178	198	75.281	1.28	63	6	0	525
circo.51.519-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.519	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01000016.1	-	11826	12579	2	140	1	435	148	121	57.432	8.26	58	4	0	754
circo.51.520-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.520	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01008636.1	+	448760	449354	55	129	1	216	75	92.4	74.667	2.53	40	3	0	595
circo.51.521-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.521	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01012391.1	-	9708	10488	23	271	62	781	255	241	61.176	4.04	79	6	0	781
circo.51.522-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.522	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01007358.1	-	1151055	1151807	52	230	152	673	189	168	62.963	1.27	62	10	0	753
circo.51.523-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.523	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01008214.1	+	375116	375714	55	133	1	228	79	119	86.076	2.84	51	3	0	599
circo.51.524-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.524	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01011591.1	+	2511482	2512219	52	194	153	575	149	158	68.456	1.14	73	7	0	738
circo.51.525-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.525	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01009258.1	-	7286063	7286829	52	130	159	386	79	127	91.139	1.29	71	3	0	767
circo.51.526-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.526	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01006703.1	+	214477	215103	50	133	96	338	84	114	80.952	2.29	58	3	0	627
circo.51.527-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.527	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01015735.1	+	40	657	169	258	331	618	96	130	72.917	4.09	46	1	0	618
circo.51.528-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.528	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01012258.1	-	21531	22269	164	289	380	739	126	181	76.19	8.24	63	2	0	739
circo.51.529-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.529	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01000001.1	-	27048747	27049475	52	211	128	595	167	149	61.078	9.12	49	6	0	729
circo.51.530-Martes_zibellina	circo.51-Carnivore-con_translated	51	circo.51.530	Martes_zibellina	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Martes	Martes_zibellina	low_coverage	ASM1258336v1	GCA_012583365.1_ASM1258336v1_genomic.fna	RDFD01014700.1	-	6167347	6168105	169	260	469	744	92	135	83.696	8.61	52	0	0	759
circo.51.531-Leptonychotes_weddellii	circo.51-Carnivore-con_translated	51	circo.51.531	Leptonychotes_weddellii	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	Leptonychotes_weddellii	low_coverage	broad_1.1_april_2013	unplaced.scaf.fa_13.fa	gi|472269643|gb|KB715046.1|	+	751888	752172	183	280	1	279	98	144	74.49	8.08	44	1	0	285
circo.51.532-Leptonychotes_weddellii	circo.51-Carnivore-con_translated	51	circo.51.532	Leptonychotes_weddellii	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	Leptonychotes_weddellii	low_coverage	broad_1.1_april_2013	unplaced.scaf.fa_15.fa	gi|472269546|gb|KB715143.1|	-	1025740	1026426	52	290	1	687	248	259	66.129	1.8	86	9	0	687
circo.51.533-Leptonychotes_weddellii	circo.51-Carnivore-con_translated	51	circo.51.533	Leptonychotes_weddellii	Mammalia	Laurasiatheria	Carnivora	Phocidae	Leptonychotes	Leptonychotes_weddellii	low_coverage	broad_1.1_april_2013	unplaced.scaf.fa_13.fa	gi|472269643|gb|KB715046.1|	-	814667	815279	2	178	1	495	187	144	51.337	5.1	42	7	0	613
circo.51.534-Callorhinus_ursinus	circo.51-Carnivore-con_translated	51	circo.51.534	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	low_coverage	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	QLOG01042329.1	-	29	416	52	133	152	388	82	112	80.488	3.36	43	3	0	388
circo.51.535-Callorhinus_ursinus	circo.51-Carnivore-con_translated	51	circo.51.535	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	low_coverage	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	QLOG01033120.1	-	19798	22318	169	261	2219	2494	93	131	70.968	1.55	33	1	0	2521
circo.51.536-Callorhinus_ursinus	circo.51-Carnivore-con_translated	51	circo.51.536	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	low_coverage	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	QLOG01034996.1	-	3802	4197	169	242	178	396	74	103	70.27	2.03	27	1	0	396
circo.51.537-Callorhinus_ursinus	circo.51-Carnivore-con_translated	51	circo.51.537	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	low_coverage	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	KZ839048.1	-	2049	2426	169	233	187	378	65	92.8	72.308	1.4	23	1	0	378
circo.51.538-Callorhinus_ursinus	circo.51-Carnivore-con_translated	51	circo.51.538	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	low_coverage	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	QLOG01034806.1	-	5481	7928	2	133	1	387	132	159	68.939	5.98	43	3	0	2448
circo.51.539-Callorhinus_ursinus	circo.51-Carnivore-con_translated	51	circo.51.539	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	low_coverage	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	KZ836448.1	-	7850	8886	2	129	1	375	128	183	78.125	3.28	55	3	0	1037
circo.51.540-Callorhinus_ursinus	circo.51-Carnivore-con_translated	51	circo.51.540	Callorhinus_ursinus	Mammalia	Laurasiatheria	Carnivora	Otariidae	Callorhinus	Callorhinus_ursinus	low_coverage	ASM326570v1	GCA_003265705.1_ASM326570v1_genomic.fna	KZ836442.1	-	31308	32150	3	290	1	843	289	308	65.052	3.07	105	8	0	843
